college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select
國立臺北大學,資訊工程學系(APCS組),英文,均標,10.0,數學A,均標,10.0,,,,,,,,,,*1.50,*2.00,,,,30%,審查資料,--,30%,,,,,,,,,,,,,程式設計觀念題程式設計實作題,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、G、K、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有助審查資料) ,一、學測英文、數學A之級分總和
國立嘉義大學,資訊工程學系(APCS組),英文,--,--,數學A,均標,--,英數A,--,10,,,,,,,*1.00,*1.00,--,,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,程式設計觀念題程式設計實作題,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、M、N)、學習歷程自述(O、P、Q)、其他(R.個人資料表) ,一、學測英文、數學A之級分總和　二、學測數學A級分　三、學測英文級分
國立宜蘭大學,資訊工程學系(APCS組),國文,--,--,英文,--,6,數學A,--,5,自然,均標,--,,,,*1.00,*1.00,*2.00,*1.00,,30%,審查資料,--,30%,口試,--,40%,,,,,,,,,,程式設計觀念題程式設計實作題,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、J、K、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和
國立聯合大學,資訊工程學系(APCS組),英文,後標,4.0,數學A,均標,7.0,英數A,--,3.0,,,,,,,*1.00,*2.00,--,,,50%,審查資料,--,50%,,,,,,,,,,,,,程式設計觀念題程式設計實作題,項目：修課紀錄(A)、課程學習成果(C)、多元表現(F、J、M、N)、學習歷程自述(P) ,一、學測英文、數學A之級分總和
國立金門大學,資訊工程學系(APCS組),國文,均標,12,英文,--,--,自然,後標,11,,,,,,,*1.50,*1.00,*1.50,,,50%,審查資料,--,50%,,,,,,,,,,,,,程式設計觀念題程式設計實作題,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(Q) ,一、學測國文、英文、自然之級分總和
銘傳大學,資訊工程學系(APCS組．桃園校區),國文,底標,3.0,數學B,底標,3.0,,,,,,,,,,*1.00,*1.00,,,,30%,審查資料,--,30%,面試,70分,40%,,,,,,,,,,程式設計觀念題程式設計實作題,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、G、J、L、N)、學習歷程自述(O、Q)、其他(R.其它有利審查之資料) ,一、學測國文、數學B之級分總和
國立陽明交通大學,資訊工程學系(乙組),國文,均標,--,英文,前標,5,數學A,頂標,3,自然,前標,5,,,,--,*1.00,*1.20,*1.00,,40%,審查資料,--,40%,團體面談(含考試),--,10%,,,,,,,,,,一、審查資料二、學測數學A級分三、學測自然級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(J、K、M、N)、學習歷程自述(O、P) ,一、學測國文、英文、數學A、自然之級分總和　二、學測數學A級分　三、學測自然級分　四、學測英文級分
東海大學,資訊工程學系(人工智慧組),英文,--,--,數學A,後標,--,自然,後標,--,英數A自,--,3,,,,*1.50,*2.00,*1.00,--,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、學測數學A級分二、學測英文級分三、學測自然級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、J、L、M、N)、學習歷程自述(P、Q) ,一、學測英文、數學A、自然之級分總和　二、學測數學A級分　三、學測英文級分　四、學測自然級分
東海大學,資訊工程學系(人工智慧組APCS組),英文,--,--,數學A,後標,--,自然,後標,--,英數A自,--,5,,,,*1.50,*2.00,*1.00,--,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,程式設計觀念題程式設計實作題,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、J、L、M、N)、學習歷程自述(P、Q) ,一、學測英文、數學A、自然之級分總和　二、學測數學A級分　三、學測英文級分　四、學測自然級分
國立臺東大學,資訊工程學系(公費生),國文,底標,5.0,英文,後標,4.0,數學A,後標,3.0,,,,,,,*1.00,*2.00,*2.00,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測數學A級分二、學測英文級分三、面試,項目：修課紀錄(A)、課程學習成果(C、D)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A之級分總和　二、學測數學A級分　三、學測英文級分
國立成功大學,資訊工程學系(普渡雙聯組),英文,前標,3,數學A,前標,3,自然,前標,3,英聽,A級,--,,,,*1.00,*1.00,*1.00,--,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、學科能力測驗成績二、學測數學A級分三、學測英文級分四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測英文、數學A、自然之級分總和　二、學測英文級分　三、學測數學A級分
銘傳大學,資訊工程學系(桃園校區),國文,底標,3.0,數學B,底標,3.0,自然,底標,3.0,,,,,,,*1.00,*2.00,*1.00,,,30%,審查資料,--,30%,面試,70分,30%,,,,,,,,,,一、學科能力測驗成績二、學測數學B級分三、學測自然級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、G、J、L、N)、學習歷程自述(O、Q)、其他(R.其他有利審查的資料) ,一、學測國文、數學B、自然之級分總和　二、學測數學B級分
國立陽明交通大學,資訊工程學系(甲組),國文,均標,--,英文,前標,20,數學A,頂標,10,自然,頂標,20,,,,--,*1.00,*1.20,*1.00,,40%,審查資料,--,40%,團體面談(含考試),--,10%,,,,,,,,,,一、審查資料二、學測數學A級分三、學測自然級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(J、K、M、N)、學習歷程自述(O、P) ,一、學測國文、英文、數學A、自然之級分總和　二、學測數學A級分　三、學測自然級分　四、學測英文級分
大葉大學,資訊工程學系(資訊工程組),國文,--,3.0,數學A,底標,5.0,,,,,,,,,,*1.00,*1.00,,,,10%,審查資料,--,10%,面試,60分,50%,,,,,,,,,,一、指定項目甄試成績二、面試三、審查資料四、學測國數A級分總和,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(P、Q) ,一、學測國文、數學A之級分總和　二、學測數學A級分　三、學測國文級分
大葉大學,資訊工程學系(資訊應用組),國文,--,3.5,英文,底標,5.0,,,,,,,,,,*1.00,*1.00,,,,10%,審查資料,--,10%,面試,60分,50%,,,,,,,,,,一、指定項目甄試成績二、面試三、審查資料四、學測國英級分總和,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(P、Q) ,一、學測國文、英文之級分總和　二、學測英文級分　三、學測國文級分
東海大學,資訊工程學系(資電工程組),英文,--,--,數學A,後標,--,自然,--,--,英數A自,--,3,,,,*1.50,*2.00,*1.00,--,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、學測數學A級分二、學測英文級分三、學測自然級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、J、L、M、N)、學習歷程自述(P、Q) ,一、學測英文、數學A、自然之級分總和　二、學測數學A級分　三、學測英文級分　四、學測自然級分
東海大學,資訊工程學系(資電工程組APCS組),英文,--,--,數學A,後標,--,自然,--,--,英數A自,--,5,,,,*1.50,*2.00,*1.00,--,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,程式設計觀念題程式設計實作題,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、J、L、M、N)、學習歷程自述(P、Q) ,一、學測英文、數學A、自然之級分總和　二、學測數學A級分　三、學測英文級分　四、學測自然級分
東海大學,資訊工程學系(軟體工程組),英文,--,--,數學A,--,--,自然,後標,--,英數A自,--,3,,,,*1.50,*2.00,*1.00,--,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、學測數學A級分二、學測英文級分三、學測自然級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、J、L、M、N)、學習歷程自述(P、Q) ,一、學測英文、數學A、自然之級分總和　二、學測數學A級分　三、學測英文級分　四、學測自然級分
東海大學,資訊工程學系(軟體工程組APCS組),英文,--,--,數學A,--,--,自然,後標,--,英數A自,--,5,,,,*1.50,*2.00,*1.00,--,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,程式設計觀念題程式設計實作題,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、J、L、M、N)、學習歷程自述(P、Q) ,一、學測英文、數學A、自然之級分總和　二、學測數學A級分　三、學測英文級分　四、學測自然級分
國立臺灣海洋大學,資訊工程學系(青年儲蓄帳戶組),英文,均標,--,自然,均標,--,,,,,,,,,,--,--,,,,0%,審查資料,--,0%,面試,--,30%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(G、H、J、L、N)、學習歷程自述(O、P、Q)、其他(R.體驗資歷(體驗學習報告及雙週誌)) ,(無)
國立金門大學,資訊工程學系(願景組),國文,後標,6,英文,--,--,自然,後標,5,,,,,,,*1.50,*1.00,*1.50,,,50%,審查資料,--,50%,,,,,,,,,,,,,一、審查資料二、學測自然級分三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(Q) ,一、學測國文、英文、自然之級分總和
國立清華大學,資訊工程學系丙組(人工智慧組),英文,前標,6.0,數學A,前標,6.0,自然,前標,6.0,,,,,,,*1.00,*1.00,*1.00,,,40%,審查資料,--,40%,筆試,--,10%,,,,,,,,,,一、審查資料二、學測英數A自級分總和三、筆試四、學測數學A級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、J、K、M、N)、學習歷程自述(O、P、Q) ,一、學測英文、數學A、自然之級分總和　二、學測數學A級分
逢甲大學,資訊工程學系乙組,國文,--,--,英文,後標,--,數學B,後標,5,國英數B,--,3,,,,*1.00,*1.00,*1.50,--,,40%,審查資料,--,40%,面試,--,25%,,,,,,,,,,一、學測國英數B級分總和二、學測數學B級分三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、J、L、M、N)、學習歷程自述(O、P)、其他(R.運用網路資源學習經驗、S.程式設計相關活動) ,一、學測國文、英文、數學B之級分總和　二、學測數學B級分　三、學測英文級分　四、學測國文級分
國立清華大學,資訊工程學系乙組(資訊工程組),國文,均標,--,英文,前標,3,數學A,前標,3,自然,前標,10,,,,--,*1.00,*1.00,*1.00,,40%,審查資料,--,40%,筆試,--,10%,,,,,,,,,,一、審查資料二、學測國英數A自級分總和三、筆試四、學測數學A級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、J、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和
真理大學,資訊工程學系人工智慧應用組,國文,底標,5.5,英文,--,--,數學B,底標,5.5,,,,,,,*1.00,*1.00,*1.00,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、指定項目甄試成績二、學測國文級分三、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、I、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和
中華大學,資訊工程學系人工智慧組,數學A,底標,3.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,55%,,,,,,,,,,一、學測級分二、學測數學A級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(G、H、K、M、N)、學習歷程自述(O、P、Q)、其他(R.參與資訊領域相關活動) ,一、學測數學A級分
南華大學,資訊工程學系人工智慧組,數學A,底標,--,數學B,底標,--,自然,--,--,國英自,--,3,,,,--,--,*1.00,--,,20%,審查資料,--,20%,面試,--,40%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、J、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、自然之級分總和
亞洲大學,資訊工程學系人工智慧組,國文,底標,3,英文,底標,--,數學B,底標,3,,,,,,,*1.00,*1.00,*1.00,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測國文級分二、學測英文級分三、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、L、N)、學習歷程自述(Q) ,一、學測國文、英文、數學B之級分總和
淡江大學,資訊工程學系全英語學士班,英文,--,3.0,數學B,後標,4.0,,,,,,,,,,*2.00,*1.00,,,,40%,審查資料,--,40%,團體面試,--,30%,,,,,,,,,,一、學測英文級分二、學測數學B級分三、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、L、M、N)、學習歷程自述(P、Q) ,一、學測英文、數學B之級分總和
國立東華大學,資訊工程學系國際組,英文,均標,3.0,數學A,均標,5.0,,,,,,,,,,*2.00,*1.50,,,,50%,審查資料,--,50%,認識本系與邏輯測驗,--,10%,,,,,,,,,,一、學測英文級分二、學測數學A級分三、審查資料四、認識本系與邏輯測驗,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、H、J、M、N)、學習歷程自述(O、P、Q) ,一、學測英文、數學A之級分總和　二、學測數學A級分
真理大學,資訊工程學系多媒體與遊戲設計組,國文,底標,5.5,英文,--,--,數學B,--,--,,,,,,,*1.00,*1.00,*1.00,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、指定項目甄試成績二、學測國文級分三、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、I、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和
真理大學,資訊工程學系大數據應用組,國文,--,--,英文,--,--,數學B,底標,5.5,,,,,,,*1.00,*1.00,*1.00,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、指定項目甄試成績二、學測數學B級分三、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、I、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和
亞洲大學,資訊工程學系數位內容與遊戲設計組,國文,底標,3,數學B,底標,--,,,,,,,,,,*1.00,*1.00,,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測國文級分二、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、L、N)、學習歷程自述(Q) ,一、學測國文、數學B之級分總和
中華大學,資訊工程學系智慧軟體設計組,數學A,底標,3.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,55%,,,,,,,,,,一、學測級分二、學測數學A級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(G、H、K、M、N)、學習歷程自述(O、P、Q)、其他(R.參與資訊領域相關活動) ,一、學測數學A級分
亞洲大學,資訊工程學系智慧電子組,英文,底標,--,數學B,底標,3,,,,,,,,,,*1.00,*1.00,,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測英文級分二、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、L、N)、學習歷程自述(Q) ,一、學測英文、數學B之級分總和
南華大學,資訊工程學系生醫資電組,數學A,底標,--,數學B,底標,--,自然,--,5,,,,,,,--,--,*1.00,,,20%,審查資料,--,20%,面試,--,40%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、J、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測自然之級分總和
逢甲大學,資訊工程學系甲組,國文,--,--,英文,後標,--,數學A,後標,5,國英數A,--,3,,,,*1.00,*1.00,*1.50,--,,40%,審查資料,--,40%,面試,--,25%,,,,,,,,,,一、學測國英數A級分總和二、學測數學A級分三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、J、L、M、N)、學習歷程自述(O、P)、其他(R.運用網路資源學習經驗、S.程式設計相關活動) ,一、學測國文、英文、數學A之級分總和　二、學測數學A級分　三、學測英文級分　四、學測國文級分
